,tnv,distance,velocity,accelerate,hour in date,min in date,moving,inactive,time_difference
14312,19,25.39761591636555,0.0223767541113352,1.97152018602073e-05,0,4,True,1.0,19.0
14313,19,28.4997423532252,0.0225472645199566,1.78380257278138e-05,0,25,True,1.0,21.0
14314,19,28.903293724712,0.0241464442144628,2.017246801542425e-05,6,45,True,1.0,20.0
14315,19,29.273901786981884,0.0243543276098019,2.0261503835109736e-05,7,5,True,1.0,20.0
14316,19,30.87029722147206,0.0282954145018075,2.5935302018155427e-05,9,43,True,1.0,18.0
14317,19,34.87835429359165,0.0266654084813391,2.0386397921513137e-05,10,5,True,1.0,22.0
14318,19,17.223656951599512,0.0143890200096904,1.2020902263734742e-05,10,25,False,0.0,20.0
14319,19,21.794489213505187,0.0181167823886161,1.5059669483471418e-05,10,45,True,1.0,20.0
14320,19,29.64862843548646,0.0271011228843569,2.47725072069076e-05,15,43,True,1.0,18.0
14321,19,26.066083922327373,0.0199587166327162,1.5282325139905214e-05,16,5,True,1.0,22.0
14322,19,588.6013223487294,0.490910193785429,0.0004094330223398,20,5,True,1.0,20.0
14323,19,0.2608045907252211,0.0002173371589376,1.811142991147369e-07,20,45,False,0.0,40.0
14324,19,786.8073224935581,0.6556727687446318,0.0005463939739538,21,5,True,1.0,20.0
14325,19,11.186786553425712,0.0093223221278547,7.768601773212301e-06,21,25,False,0.0,20.0
14326,19,25.13251574604834,0.023015124309568,2.107612116260813e-05,21,43,True,1.0,18.0
14327,19,31.88576851042765,0.0243774988611832,1.8637231545247105e-05,22,5,True,1.0,22.0
14328,19,235.5826258670467,0.1963188548892055,0.000163599045741,22,25,True,1.0,20.0
14329,19,2.5805366418044,0.0021522407354498,1.7950298043785448e-06,23,5,False,0.0,40.0
14330,19,33.354833246284166,0.0277725505797536,2.3124521715032203e-05,23,25,True,1.0,20.0
14331,19,0.8510292335216256,0.0007097825133624,5.91978743421593e-07,23,45,False,0.0,20.0
14332,19,110.07126888567548,0.0916496826691719,7.631114293852783e-05,0,5,True,1.0,20.0
14333,19,0.3294321471349546,0.0002745267892791,2.287723243992741e-07,0,25,False,0.0,20.0
14334,19,210.41015014195492,0.1753417917849624,0.0001461181598208,0,45,True,1.0,20.0
14335,19,38.15893043374464,0.0318788057090598,2.663225205435242e-05,7,5,True,1.0,20.0
14336,19,35.88037726747255,0.0298257500145241,2.4792809654633532e-05,7,25,True,1.0,20.0
14337,19,34.73418805524083,0.0290419632568903,2.4282577973988567e-05,10,45,True,1.0,20.0
14338,19,33.032136193940204,0.0274353290647343,2.27868181600784e-05,11,5,True,1.0,20.0
14339,19,21.320934484918983,0.0177378822669875,1.4756973599823218e-05,16,25,True,1.0,20.0
14340,19,20.552265952364788,0.0171554807615732,1.4320100802648812e-05,16,45,True,1.0,20.0
14341,19,71.27056954620691,0.0617595923277356,5.35178443047969e-05,20,44,True,1.0,19.0
14342,19,164.4443564614306,0.1319778141745028,0.0001059211991769,21,5,True,1.0,21.0
14343,19,91.10112008277991,0.0759176000689832,6.326466672415272e-05,22,45,True,1.0,20.0
14344,19,31.573074313732075,0.0262234836492791,2.1780302034284994e-05,8,30,True,1.0,21.0
14345,19,28.457221912487377,0.0237936638064275,1.989436773112673e-05,8,49,True,1.0,19.0
14346,19,28.770180321646176,0.0239551876116954,1.9946034647539885e-05,16,9,True,1.0,20.0
14347,19,36.798646830880536,0.0306655390257337,2.5554615854778147e-05,16,29,True,1.0,20.0
14348,19,286.7356805310096,0.2295722021865568,0.0001838048055937,19,29,True,1.0,20.0
14349,19,5.11994291425672,0.0042666190952139,3.555515912678277e-06,19,49,False,0.0,20.0
14350,19,295.73686079038407,0.2462421821735088,0.0002050309593451,20,9,True,1.0,20.0
14351,19,2.635498555780478,0.0021944201130561,1.8271607935521944e-06,20,49,False,0.0,40.0
14352,19,763.0472369122092,0.6364030332879143,0.0005307781762201,21,9,True,1.0,20.0
14353,19,5.559079963549564,0.0046325666362913,3.86047219690942e-06,21,49,False,0.0,40.0
14354,19,240.93580376426232,0.1003899182351093,4.182913259796221e-05,22,29,True,1.0,40.0
14355,19,15.853832465984066,0.0132115270549867,1.1009605879155602e-05,23,9,False,0.0,40.0
14356,19,237.53419319646355,0.1977803440436832,0.0001646797202695,23,29,True,1.0,20.0
14357,19,314.64823573781234,0.262425551074072,0.0002188703511877,23,49,True,1.0,20.0
14358,19,612.9519836818532,0.2553966598674388,0.0001064152749447,5,9,True,1.0,40.0
14359,19,5.957327453184925,0.0049644395443207,4.137032953600642e-06,5,49,False,0.0,40.0
14360,19,188.46638555971,0.1570553212997583,0.0001308794344164,6,9,True,1.0,20.0
14361,19,2.800239847073794,0.0023335332058948,1.944611004912357e-06,6,29,False,0.0,20.0
14362,19,434.1033516928496,0.3629626686395064,0.0003034804921735,6,49,True,1.0,20.0
14363,19,357.13008837069754,0.296619674726493,0.0002463618560851,7,9,True,1.0,20.0
14364,19,22.955743325388624,0.0191297861044905,1.5941488420408768e-05,20,9,True,1.0,20.0
14365,19,0.5490489658717003,0.000457540804893,3.8128400407756964e-07,21,9,False,0.0,60.0
14366,19,20.79933836395907,0.0173472380016339,1.4468088408368574e-05,21,29,True,1.0,20.0
14367,19,4.115118103666293,0.0034321251907141,2.862489733706566e-06,21,49,False,0.0,20.0
14368,19,27.069473728566194,0.0225203608390733,1.873574113067668e-05,22,9,True,1.0,20.0
14369,19,27.770901131306097,0.0231231483191557,1.9253245894384505e-05,3,9,True,1.0,20.0
